id,address_id,name,siren,logo,created_at,updated_at
304,304,Développement Méditerranée SAS,067071589,,2024-02-13 00:00:00,2024-02-13 00:00:00
305,305,Digital Nouvelle SARL,172073280,,2023-10-03 00:00:00,2023-10-03 00:00:00
306,306,Entreprise Moderne SASU,663634251,,2023-03-27 00:00:00,2023-03-27 00:00:00
307,307,Commerce Plus SAS,578340796,,2022-10-01 00:00:00,2022-10-01 00:00:00
308,308,Innovation Nord SARL,005759709,,2024-04-02 00:00:00,2024-04-02 00:00:00
309,309,Développement Ouest SNC,546972274,,2023-10-05 00:00:00,2023-10-05 00:00:00
310,310,Produits Méditerranée EURL,741461701,,2022-06-28 00:00:00,2022-06-28 00:00:00
311,311,Innovation Nord SARL,770508133,,2020-04-11 00:00:00,2020-04-11 00:00:00
312,312,Entreprise Avenir SARL,741742985,,2021-02-27 00:00:00,2021-02-27 00:00:00
313,313,Consulting Nouvelle SAS,613601590,,2021-06-11 00:00:00,2021-06-11 00:00:00
314,314,Distribution France SA,759079403,,2025-10-31 00:00:00,2025-10-31 00:00:00
315,315,Industrie Grand Ouest SARL,440609865,,2020-01-13 00:00:00,2020-01-13 00:00:00
316,316,Matériaux Rhône-Alpes SAS,972101042,,2022-08-02 00:00:00,2022-08-02 00:00:00
317,317,Services France SARL,074015249,,2022-09-04 00:00:00,2022-09-04 00:00:00
318,318,Solutions Grand Ouest EURL,639715432,,2022-06-17 00:00:00,2022-06-17 00:00:00
319,319,Société Paris SNC,307771360,,2025-12-27 00:00:00,2025-12-27 00:00:00
320,320,Développement France EURL,844187146,,2020-11-27 00:00:00,2020-11-27 00:00:00
321,321,Solutions Grand Ouest SASU,033642604,,2022-11-12 00:00:00,2022-11-12 00:00:00
322,322,Produits Sud SASU,173332784,,2022-10-11 00:00:00,2022-10-11 00:00:00
323,323,Groupe Europe SASU,884597378,,2024-04-24 00:00:00,2024-04-24 00:00:00
324,324,Technologies Rhône-Alpes SASU,654972611,,2022-11-12 00:00:00,2022-11-12 00:00:00
325,325,Groupe Rhône-Alpes SA,145481156,,2021-04-16 00:00:00,2021-04-16 00:00:00
326,326,Services Rhône-Alpes SNC,278104906,,2023-08-31 00:00:00,2023-08-31 00:00:00
327,327,Commerce Nord SASU,515022945,,2024-10-01 00:00:00,2024-10-01 00:00:00
328,328,Commerce Grand Ouest EURL,097072474,,2022-01-29 00:00:00,2022-01-29 00:00:00
329,329,Société Est SNC,537764458,,2022-12-14 00:00:00,2022-12-14 00:00:00
330,330,Entreprise Avenir SASU,783901945,,2021-04-17 00:00:00,2021-04-17 00:00:00
331,331,Produits Expert SAS,053014791,,2022-11-16 00:00:00,2022-11-16 00:00:00
332,332,Solutions Paris SASU,711318865,,2024-10-05 00:00:00,2024-10-05 00:00:00
333,333,Alimentation Moderne SAS,233921907,,2024-04-23 00:00:00,2024-04-23 00:00:00
334,334,Consulting Méditerranée SASU,894562867,,2025-01-01 00:00:00,2025-01-01 00:00:00
335,335,Développement Expert SNC,074982125,,2020-12-04 00:00:00,2020-12-04 00:00:00
336,336,Alimentation Paris EURL,808670368,,2020-05-05 00:00:00,2020-05-05 00:00:00
337,337,Transport Avenir SNC,131003444,,2024-08-08 00:00:00,2024-08-08 00:00:00
338,338,Alimentation Expert SASU,538255506,,2023-08-22 00:00:00,2023-08-22 00:00:00
339,339,Systems Nouvelle EURL,018477661,,2023-05-25 00:00:00,2023-05-25 00:00:00
340,340,Société Expert EURL,688961721,,2020-07-05 00:00:00,2020-07-05 00:00:00
341,341,Alimentation Europe SAS,853329027,,2025-11-26 00:00:00,2025-11-26 00:00:00
342,342,Produits Paris SA,226931707,,2020-03-12 00:00:00,2020-03-12 00:00:00
343,343,Solutions Nouvelle SAS,876250572,,2024-03-06 00:00:00,2024-03-06 00:00:00
344,344,Groupe Méditerranée EURL,739793594,,2021-09-16 00:00:00,2021-09-16 00:00:00
345,345,Technologies Pro SA,497402461,,2023-03-17 00:00:00,2023-03-17 00:00:00
346,346,Construction Rhône-Alpes SNC,532085511,,2025-08-14 00:00:00,2025-08-14 00:00:00
347,347,Digital Rhône-Alpes SASU,808441000,,2024-09-25 00:00:00,2024-09-25 00:00:00
348,348,Solutions Ouest SARL,685206146,,2023-08-04 00:00:00,2023-08-04 00:00:00
349,349,Technologies Moderne SASU,696043470,,2023-08-08 00:00:00,2023-08-08 00:00:00
350,350,Groupe Pro SNC,852672435,,2025-11-05 00:00:00,2025-11-05 00:00:00
351,351,Digital Plus EURL,984595454,,2020-04-25 00:00:00,2020-04-25 00:00:00
352,352,Systems Moderne SASU,513658716,,2022-02-28 00:00:00,2022-02-28 00:00:00
353,353,Solutions International EURL,597546431,,2020-03-31 00:00:00,2020-03-31 00:00:00
354,354,Services Expert SAS,119476323,,2024-05-02 00:00:00,2024-05-02 00:00:00
355,355,Construction Avenir SASU,162056162,,2021-03-08 00:00:00,2021-03-08 00:00:00
356,356,Groupe Est EURL,662948371,,2022-01-05 00:00:00,2022-01-05 00:00:00
357,357,Commerce Moderne SASU,807184577,,2023-01-01 00:00:00,2023-01-01 00:00:00
358,358,Distribution Premium SNC,873274757,,2023-12-09 00:00:00,2023-12-09 00:00:00
359,359,Matériaux Grand Ouest SA,871561825,,2025-07-08 00:00:00,2025-07-08 00:00:00
360,360,Solutions Europe SAS,103102323,,2023-05-31 00:00:00,2023-05-31 00:00:00
361,361,Produits Premium SARL,202652624,,2025-10-05 00:00:00,2025-10-05 00:00:00
362,362,Technologies Ouest EURL,402224232,,2022-12-21 00:00:00,2022-12-21 00:00:00
363,363,Digital International SAS,897787958,,2024-04-01 00:00:00,2024-04-01 00:00:00
364,364,Systems Est SNC,754238566,,2022-08-07 00:00:00,2022-08-07 00:00:00
365,365,Solutions Premium SAS,939967816,,2024-07-08 00:00:00,2024-07-08 00:00:00
366,366,Entreprise Est SNC,310983648,,2025-09-19 00:00:00,2025-09-19 00:00:00
367,367,Alimentation Avenir SA,279782684,,2024-04-19 00:00:00,2024-04-19 00:00:00
368,368,Commerce Nord SARL,665682092,,2025-03-04 00:00:00,2025-03-04 00:00:00
369,369,Services Est SA,493471585,,2021-11-18 00:00:00,2021-11-18 00:00:00
370,370,Énergie Sud SNC,235222718,,2023-05-03 00:00:00,2023-05-03 00:00:00
371,371,Digital Plus SARL,695516229,,2022-12-21 00:00:00,2022-12-21 00:00:00
372,372,Construction Rhône-Alpes SARL,593561020,,2022-03-19 00:00:00,2022-03-19 00:00:00
373,373,Construction Méditerranée EURL,273712208,,2023-07-14 00:00:00,2023-07-14 00:00:00
374,374,Matériaux Méditerranée SASU,973545429,,2020-07-29 00:00:00,2020-07-29 00:00:00
375,375,Construction Europe SNC,662484633,,2020-10-21 00:00:00,2020-10-21 00:00:00
376,376,Énergie Nouvelle SA,595793696,,2025-06-28 00:00:00,2025-06-28 00:00:00
377,377,Groupe Moderne SAS,531358752,,2025-10-30 00:00:00,2025-10-30 00:00:00
378,378,Développement Avenir SAS,121479331,,2021-03-09 00:00:00,2021-03-09 00:00:00
379,379,Société International SA,362717704,,2024-11-28 00:00:00,2024-11-28 00:00:00
380,380,Solutions Pro SAS,598787935,,2024-02-26 00:00:00,2024-02-26 00:00:00
381,381,Groupe Ouest SASU,902016682,,2024-09-02 00:00:00,2024-09-02 00:00:00
382,382,Industrie Méditerranée SA,300970290,,2024-05-28 00:00:00,2024-05-28 00:00:00
383,383,Services Moderne SAS,712394469,,2023-11-19 00:00:00,2023-11-19 00:00:00
384,384,Services Rhône-Alpes EURL,510484942,,2025-05-19 00:00:00,2025-05-19 00:00:00
385,385,Innovation Est SAS,027359504,,2023-03-01 00:00:00,2023-03-01 00:00:00
386,386,Consulting Méditerranée SNC,873992119,,2024-12-06 00:00:00,2024-12-06 00:00:00
387,387,Transport Méditerranée SNC,432965630,,2025-04-13 00:00:00,2025-04-13 00:00:00
388,388,Développement Pro EURL,275828390,,2021-04-17 00:00:00,2021-04-17 00:00:00
389,389,Commerce Premium SAS,762698116,,2020-10-22 00:00:00,2020-10-22 00:00:00
390,390,Systems International EURL,423548486,,2022-09-11 00:00:00,2022-09-11 00:00:00
391,391,Consulting Centre SARL,559750831,,2020-07-16 00:00:00,2020-07-16 00:00:00
392,392,Transport International SASU,752001313,,2023-03-28 00:00:00,2023-03-28 00:00:00
393,393,Systems Méditerranée EURL,077921575,,2024-04-13 00:00:00,2024-04-13 00:00:00
394,394,Commerce Premium EURL,029728045,,2021-04-01 00:00:00,2021-04-01 00:00:00
395,395,Entreprise Paris EURL,088664941,,2020-06-03 00:00:00,2020-06-03 00:00:00
396,396,Entreprise Centre SARL,579904822,,2020-12-18 00:00:00,2020-12-18 00:00:00
397,397,Technologies Centre SAS,430041046,,2020-10-15 00:00:00,2020-10-15 00:00:00
398,398,Industrie Nouvelle EURL,628067589,,2023-01-08 00:00:00,2023-01-08 00:00:00
399,399,Technologies Ouest SAS,444519805,,2020-05-20 00:00:00,2020-05-20 00:00:00
400,400,Énergie Plus SARL,960817088,,2025-01-11 00:00:00,2025-01-11 00:00:00
401,401,Développement Avenir SASU,092106012,,2021-12-29 00:00:00,2021-12-29 00:00:00
402,402,Technologies Moderne SASU,894916758,,2025-06-24 00:00:00,2025-06-24 00:00:00
403,403,Industrie Avenir EURL,043045079,,2025-11-06 00:00:00,2025-11-06 00:00:00
404,404,Commerce Moderne SNC,005597992,,2022-06-21 00:00:00,2022-06-21 00:00:00
405,405,Groupe Moderne SNC,816669329,,2025-05-02 00:00:00,2025-05-02 00:00:00
406,406,Société Est SASU,825645955,,2024-03-31 00:00:00,2024-03-31 00:00:00
407,407,Entreprise Centre SNC,635554983,,2021-07-26 00:00:00,2021-07-26 00:00:00
408,408,Matériaux Expert SA,878005834,,2021-12-30 00:00:00,2021-12-30 00:00:00
409,409,Digital Pro SARL,155890486,,2023-11-20 00:00:00,2023-11-20 00:00:00
410,410,Commerce Plus SASU,771882362,,2023-04-08 00:00:00,2023-04-08 00:00:00
411,411,Développement France SNC,497000901,,2024-08-06 00:00:00,2024-08-06 00:00:00
412,412,Développement Sud SNC,228841243,,2024-03-30 00:00:00,2024-03-30 00:00:00
413,413,Groupe Nouvelle SA,853059210,,2021-10-20 00:00:00,2021-10-20 00:00:00
414,414,Commerce Plus SA,326690757,,2025-10-04 00:00:00,2025-10-04 00:00:00
415,415,Alimentation Ouest EURL,007372824,,2023-08-27 00:00:00,2023-08-27 00:00:00
416,416,Solutions Ouest SA,509659504,,2025-11-19 00:00:00,2025-11-19 00:00:00
417,417,Solutions Centre EURL,635189863,,2021-10-15 00:00:00,2021-10-15 00:00:00
418,418,Digital Expert SAS,637129412,,2024-03-01 00:00:00,2024-03-01 00:00:00
419,419,Commerce Centre SA,953199213,,2021-06-14 00:00:00,2021-06-14 00:00:00
420,420,Entreprise France SA,583107933,,2024-07-29 00:00:00,2024-07-29 00:00:00
421,421,Solutions Rhône-Alpes SASU,767399272,,2024-02-13 00:00:00,2024-02-13 00:00:00
422,422,Alimentation Nouvelle SNC,330815598,,2023-01-25 00:00:00,2023-01-25 00:00:00
423,423,Systems Sud SARL,185261542,,2020-02-22 00:00:00,2020-02-22 00:00:00
424,424,Industrie Europe EURL,713302685,,2021-11-27 00:00:00,2021-11-27 00:00:00
425,425,Alimentation Ouest SARL,585531072,,2023-05-08 00:00:00,2023-05-08 00:00:00
426,426,Digital Rhône-Alpes SNC,262067101,,2022-12-05 00:00:00,2022-12-05 00:00:00
427,427,Commerce Paris SA,180580037,,2023-10-30 00:00:00,2023-10-30 00:00:00
428,428,Produits Ouest SNC,743795759,,2020-07-05 00:00:00,2020-07-05 00:00:00
429,429,Produits International EURL,358996288,,2025-03-27 00:00:00,2025-03-27 00:00:00
430,430,Distribution Centre SNC,702817123,,2025-05-16 00:00:00,2025-05-16 00:00:00
431,431,Construction Nouvelle SASU,246527535,,2022-08-14 00:00:00,2022-08-14 00:00:00
432,432,Construction Nord SAS,271655987,,2024-01-11 00:00:00,2024-01-11 00:00:00
433,433,Entreprise Nord EURL,690192042,,2023-01-07 00:00:00,2023-01-07 00:00:00
434,434,Alimentation Méditerranée SNC,313618357,,2022-03-04 00:00:00,2022-03-04 00:00:00
435,435,Produits Nord SA,403884927,,2024-12-13 00:00:00,2024-12-13 00:00:00
436,436,Solutions Europe SAS,946010600,,2025-04-23 00:00:00,2025-04-23 00:00:00
437,437,Construction Expert SASU,258119999,,2024-02-12 00:00:00,2024-02-12 00:00:00
438,438,Industrie Moderne SARL,186278396,,2025-12-01 00:00:00,2025-12-01 00:00:00
439,439,Énergie Ouest SARL,366954683,,2022-10-02 00:00:00,2022-10-02 00:00:00
440,440,Énergie Premium SNC,387514102,,2022-01-30 00:00:00,2022-01-30 00:00:00
441,441,Produits Avenir SASU,620214452,,2022-12-12 00:00:00,2022-12-12 00:00:00
442,442,Services Europe SNC,097372148,,2021-09-16 00:00:00,2021-09-16 00:00:00
443,443,Technologies Est EURL,222583601,,2023-02-12 00:00:00,2023-02-12 00:00:00
444,444,Société Ouest SNC,886059609,,2023-12-01 00:00:00,2023-12-01 00:00:00
445,445,Construction France EURL,591216379,,2021-11-16 00:00:00,2021-11-16 00:00:00
446,446,Énergie Expert SNC,545526998,,2025-10-24 00:00:00,2025-10-24 00:00:00
447,447,Développement Nouvelle SASU,123711384,,2024-10-01 00:00:00,2024-10-01 00:00:00
448,448,Transport Premium EURL,122243926,,2024-07-20 00:00:00,2024-07-20 00:00:00
449,449,Innovation Avenir SA,496084971,,2024-08-01 00:00:00,2024-08-01 00:00:00
450,450,Consulting Sud SASU,984641084,,2023-06-04 00:00:00,2023-06-04 00:00:00
451,451,Produits Pro SASU,490214053,,2021-11-15 00:00:00,2021-11-15 00:00:00
452,452,Digital Ouest SNC,368710752,,2020-05-07 00:00:00,2020-05-07 00:00:00
453,453,Innovation Premium SAS,975782624,,2024-09-18 00:00:00,2024-09-18 00:00:00
454,454,Distribution International SNC,941851834,,2023-07-15 00:00:00,2023-07-15 00:00:00
455,455,Innovation Est SAS,326319928,,2023-04-10 00:00:00,2023-04-10 00:00:00
456,456,Construction Nouvelle SARL,747819910,,2022-01-09 00:00:00,2022-01-09 00:00:00
457,457,Digital Europe SAS,999103237,,2022-12-22 00:00:00,2022-12-22 00:00:00
458,458,Alimentation Grand Ouest SAS,837533306,,2024-11-13 00:00:00,2024-11-13 00:00:00
459,459,Consulting Plus SAS,836279562,,2023-06-21 00:00:00,2023-06-21 00:00:00
460,460,Transport Pro SAS,548186048,,2024-12-13 00:00:00,2024-12-13 00:00:00
461,461,Systems Nord SARL,957010580,,2020-04-27 00:00:00,2020-04-27 00:00:00
462,462,Distribution International SNC,036330439,,2020-03-18 00:00:00,2020-03-18 00:00:00
463,463,Développement International SA,830765251,,2022-02-07 00:00:00,2022-02-07 00:00:00
464,464,Développement Est SASU,792383515,,2024-08-23 00:00:00,2024-08-23 00:00:00
465,465,Technologies Ouest EURL,570939025,,2023-10-06 00:00:00,2023-10-06 00:00:00
466,466,Consulting Premium SNC,932319155,,2022-04-05 00:00:00,2022-04-05 00:00:00
467,467,Industrie Europe SASU,702695214,,2020-08-14 00:00:00,2020-08-14 00:00:00
468,468,Développement Moderne SNC,887036770,,2022-05-28 00:00:00,2022-05-28 00:00:00
469,469,Systems Rhône-Alpes SA,589362359,,2021-10-03 00:00:00,2021-10-03 00:00:00
470,470,Groupe Plus SARL,573970894,,2021-05-13 00:00:00,2021-05-13 00:00:00
471,471,Produits Paris SA,377396791,,2021-07-13 00:00:00,2021-07-13 00:00:00
472,472,Énergie Avenir SA,371844325,,2021-11-02 00:00:00,2021-11-02 00:00:00
473,473,Technologies Europe SASU,008099806,,2023-04-26 00:00:00,2023-04-26 00:00:00
474,474,Développement Premium SA,571186857,,2021-11-21 00:00:00,2021-11-21 00:00:00
475,475,Entreprise Avenir SARL,684286610,,2020-04-19 00:00:00,2020-04-19 00:00:00
476,476,Consulting Premium SARL,858751167,,2020-03-13 00:00:00,2020-03-13 00:00:00
477,477,Société Paris SA,983750183,,2022-10-28 00:00:00,2022-10-28 00:00:00
478,478,Entreprise Paris SARL,850729351,,2020-12-01 00:00:00,2020-12-01 00:00:00
479,479,Technologies Sud SNC,638676767,,2023-04-30 00:00:00,2023-04-30 00:00:00
480,480,Matériaux International SARL,946626660,,2022-09-28 00:00:00,2022-09-28 00:00:00
481,481,Digital Est SARL,909601494,,2024-10-18 00:00:00,2024-10-18 00:00:00
482,482,Entreprise Méditerranée SARL,696154525,,2022-04-11 00:00:00,2022-04-11 00:00:00
483,483,Transport Pro SARL,805826641,,2024-11-06 00:00:00,2024-11-06 00:00:00
484,484,Systems Ouest EURL,861977114,,2023-10-03 00:00:00,2023-10-03 00:00:00
485,485,Énergie France SASU,421054073,,2020-04-09 00:00:00,2020-04-09 00:00:00
486,486,Technologies Paris SAS,488485384,,2021-01-05 00:00:00,2021-01-05 00:00:00
487,487,Digital Europe EURL,497392340,,2022-04-09 00:00:00,2022-04-09 00:00:00
488,488,Alimentation Expert SASU,168326775,,2020-09-08 00:00:00,2020-09-08 00:00:00
489,489,Groupe Ouest SNC,017078742,,2025-12-21 00:00:00,2025-12-21 00:00:00
490,490,Société Centre EURL,851480723,,2025-12-26 00:00:00,2025-12-26 00:00:00
491,491,Matériaux Moderne SAS,132901919,,2021-03-04 00:00:00,2021-03-04 00:00:00
492,492,Commerce Nord SNC,522790674,,2020-06-23 00:00:00,2020-06-23 00:00:00
493,493,Industrie Est SA,459008983,,2020-04-28 00:00:00,2020-04-28 00:00:00
494,494,Transport France SARL,349311498,,2024-05-21 00:00:00,2024-05-21 00:00:00
495,495,Technologies Sud SA,829124379,,2023-05-21 00:00:00,2023-05-21 00:00:00
496,496,Groupe Pro SASU,915657050,,2020-02-15 00:00:00,2020-02-15 00:00:00
497,497,Innovation Europe EURL,257871319,,2020-10-09 00:00:00,2020-10-09 00:00:00
498,498,Systems Nord SAS,441152998,,2024-01-19 00:00:00,2024-01-19 00:00:00
499,499,Groupe Nouvelle SASU,240376699,,2024-05-13 00:00:00,2024-05-13 00:00:00
500,500,Systems Nord SARL,524731627,,2023-05-19 00:00:00,2023-05-19 00:00:00
501,501,Alimentation Expert SNC,781856273,,2022-01-18 00:00:00,2022-01-18 00:00:00
502,502,Construction Grand Ouest SARL,591680731,,2020-07-14 00:00:00,2020-07-14 00:00:00
503,503,Consulting Méditerranée EURL,517221396,,2022-12-16 00:00:00,2022-12-16 00:00:00
504,504,Transport Pro SASU,731583183,,2022-03-25 00:00:00,2022-03-25 00:00:00
505,505,Solutions Moderne SA,060770195,,2022-12-15 00:00:00,2022-12-15 00:00:00
506,506,Entreprise Nord SNC,705709020,,2025-05-24 00:00:00,2025-05-24 00:00:00
507,507,Consulting International EURL,757875141,,2024-11-05 00:00:00,2024-11-05 00:00:00
508,508,Commerce Centre EURL,166653477,,2022-10-26 00:00:00,2022-10-26 00:00:00
509,509,Commerce Expert EURL,808833610,,2022-07-14 00:00:00,2022-07-14 00:00:00
510,510,Systems Rhône-Alpes SARL,124677766,,2025-03-11 00:00:00,2025-03-11 00:00:00
511,511,Entreprise Europe EURL,091883967,,2021-12-12 00:00:00,2021-12-12 00:00:00
512,512,Consulting Avenir SAS,198737090,,2022-04-08 00:00:00,2022-04-08 00:00:00
513,513,Solutions Ouest SARL,902518331,,2024-12-12 00:00:00,2024-12-12 00:00:00
514,514,Innovation Avenir SAS,923363519,,2025-10-30 00:00:00,2025-10-30 00:00:00
515,515,Systems Méditerranée SA,083714105,,2024-05-09 00:00:00,2024-05-09 00:00:00
516,516,Produits Pro SASU,795918481,,2025-06-28 00:00:00,2025-06-28 00:00:00
517,517,Commerce Nord SAS,568037915,,2023-03-20 00:00:00,2023-03-20 00:00:00
518,518,Consulting Nord SNC,432165777,,2021-10-24 00:00:00,2021-10-24 00:00:00
519,519,Société France SNC,173478017,,2020-06-06 00:00:00,2020-06-06 00:00:00
520,520,Services International SNC,697244705,,2025-06-28 00:00:00,2025-06-28 00:00:00
521,521,Transport Ouest SNC,550929897,,2022-06-02 00:00:00,2022-06-02 00:00:00
522,522,Distribution Premium SARL,461228819,,2025-07-12 00:00:00,2025-07-12 00:00:00
523,523,Innovation Moderne SARL,557334869,,2020-11-04 00:00:00,2020-11-04 00:00:00
524,524,Société Avenir SAS,347619231,,2021-11-18 00:00:00,2021-11-18 00:00:00
525,525,Consulting Europe SA,189735863,,2023-01-02 00:00:00,2023-01-02 00:00:00
526,526,Entreprise Pro SARL,644129553,,2024-10-06 00:00:00,2024-10-06 00:00:00
527,527,Commerce Avenir SASU,544619489,,2021-10-07 00:00:00,2021-10-07 00:00:00
528,528,Construction Moderne SARL,335744827,,2023-02-06 00:00:00,2023-02-06 00:00:00
529,529,Transport Premium EURL,487667750,,2023-01-10 00:00:00,2023-01-10 00:00:00
530,530,Industrie Sud EURL,995745544,,2023-04-15 00:00:00,2023-04-15 00:00:00
531,531,Entreprise Nord EURL,083062638,,2022-07-28 00:00:00,2022-07-28 00:00:00
532,532,Systems Méditerranée SARL,089589089,,2022-09-06 00:00:00,2022-09-06 00:00:00
533,533,Énergie Europe EURL,783488554,,2021-03-08 00:00:00,2021-03-08 00:00:00
534,534,Matériaux Plus EURL,029730371,,2024-02-06 00:00:00,2024-02-06 00:00:00
535,535,Services International SA,129453437,,2024-01-21 00:00:00,2024-01-21 00:00:00
536,536,Produits Est SASU,324889419,,2022-09-18 00:00:00,2022-09-18 00:00:00
537,537,Consulting France SARL,729335059,,2020-09-15 00:00:00,2020-09-15 00:00:00
538,538,Services Europe SA,140029034,,2021-11-14 00:00:00,2021-11-14 00:00:00
539,539,Construction France SARL,414692608,,2020-10-19 00:00:00,2020-10-19 00:00:00
540,540,Groupe Premium SARL,258417377,,2023-12-09 00:00:00,2023-12-09 00:00:00
541,541,Entreprise International SASU,013336136,,2025-08-14 00:00:00,2025-08-14 00:00:00
542,542,Solutions Nouvelle EURL,090743758,,2021-03-10 00:00:00,2021-03-10 00:00:00
543,543,Systems Avenir SNC,304440878,,2024-12-03 00:00:00,2024-12-03 00:00:00
544,544,Solutions Ouest SASU,820586410,,2022-12-28 00:00:00,2022-12-28 00:00:00
545,545,Industrie International SASU,318138880,,2022-04-23 00:00:00,2022-04-23 00:00:00
546,546,Digital Grand Ouest SAS,537809717,,2023-06-23 00:00:00,2023-06-23 00:00:00
547,547,Services Paris SNC,872054267,,2023-11-01 00:00:00,2023-11-01 00:00:00
